Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2014-01,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.00036253776435045317,1,1
2019-05,SourceForge,1.2452830188679245,1,0.6113906319252698,1.0,1.0,1.0,0.0038565087681001237,1,4
2019-05,GitHub,1.672071129707113,1.0,2.3125757477502926,1.0,1.0,2.0,0.13912537291712143,1,74
2019-05,GitLab,1.2413793103448276,1,0.8160110045654643,1.0,1.0,1.0,0.002110165174998181,1,5
2019-05,Bitbucket,1.1081081081081081,1,0.31051689981286645,1.0,1.0,1.0,0.0026922797060321617,1,2
2010-06,SourceForge,1.2333333333333334,1.0,0.5587684871413403,1.0,1.0,1.0,0.005046257359125316,1,3
2010-06,GitHub,0,0,0,0,0,0,0,0,0
2010-06,GitLab,0,0,0,0,0,0,0,0,0
2010-06,Bitbucket,2,2,2,2,2,2,0.0001682085786375105,2,2
2012-11,SourceForge,1.325,1.0,0.6851094803022361,1.0,1.0,1.0,0.005441436539246361,1,4
2012-11,GitHub,1.3235294117647058,1.0,0.7941176470588236,1.0,1.0,1.0,0.004625221058359407,1,4
2012-11,GitLab,0,0,0,0,0,0,0,0,0
2012-11,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.00027207182696231805,1,1
2017-04,SourceForge,1.125,1.0,0.4389855730355308,1.0,1.0,1.0,0.0053226879574184965,1,3
2017-04,GitHub,1.5584415584415585,1,1.5075007828259819,1.0,1.0,2.0,0.059769350188511865,1,23
2017-04,GitLab,1,1,1,1,1,1,0.00011088933244621867,1,1
2017-04,Bitbucket,1.1818181818181819,1.0,0.38569460791993504,1.0,1.0,1.0,0.002439565313816811,1,2
2009-04,SourceForge,1.173913043478261,1,0.4802330877037939,1.0,1.0,1.0,0.004669102720259845,1,3
2009-04,GitHub,0,0,0,0,0,0,0,0,0
2009-04,GitLab,0,0,0,0,0,0,0,0,0
2009-04,Bitbucket,0,0,0,0,0,0,0,0,0
2013-03,SourceForge,1.1363636363636365,1.0,0.3431742925123068,1.0,1.0,1.0,0.005894962486602358,1,2
2013-03,GitHub,1.2093023255813953,1,0.5084467699784988,1.0,1.0,1.0,0.005760986066452305,1,3
2013-03,GitLab,0,0,0,0,0,0,0,0,0
2013-03,Bitbucket,0,0,0,0,0,0,0,0,0
2009-12,SourceForge,1.1153846153846154,1.0,0.5769230769230769,1.0,1.0,1.0,0.004705030763662686,1,4
2009-12,GitHub,0,0,0,0,0,0,0,0,0
2009-12,GitLab,0,0,0,0,0,0,0,0,0
2009-12,Bitbucket,0,0,0,0,0,0,0,0,0
2012-07,SourceForge,1,1,0.0,1.0,1.0,1.0,0.006399782135076253,1,1
2012-07,GitHub,3.764705882352941,1,10.56926405009136,1.0,1.0,1.0,0.0023148148148148147,1,46
2012-07,GitLab,0,0,0,0,0,0,0,0,0
2012-07,Bitbucket,2,2.0,1.0,0.5,2.0,3.5,0.0002723311546840959,1,3
2017-12,SourceForge,1.2391304347826086,1.0,0.7853213855734106,1.0,1.0,1.0,0.004456068972198004,1,6
2017-12,GitHub,1.722841225626741,1.0,3.3603963744969434,1.0,1.0,2.0,0.06955342439213406,1,81
2017-12,GitLab,1,1,0.0,1.0,1.0,1.0,0.0008718395815170009,1,1
2017-12,Bitbucket,1.0909090909090908,1,0.3784847271756605,1.0,1.0,1.0,0.0031967451322290033,1,3
2012-06,SourceForge,1.1590909090909092,1.0,0.4233621820499354,1.0,1.0,1.0,0.006191950464396285,1,3
2012-06,GitHub,1.0625,1.0,0.24206145913796356,1.0,1.0,1.0,0.002251618350689558,1,2
2012-06,GitLab,0,0,0,0,0,0,0,0,0
2012-06,Bitbucket,0,0,0,0,0,0,0,0,0
2008-01,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.0032199637754075265,1,1
2008-01,GitHub,0,0,0,0,0,0,0,0,0
2008-01,GitLab,0,0,0,0,0,0,0,0,0
2008-01,Bitbucket,0,0,0,0,0,0,0,0,0
2016-01,SourceForge,1.16,1.0,0.463033476111609,1.0,1.0,1.0,0.006067224851352991,1,3
2016-01,GitHub,1.3643724696356276,1,1.00445662336904,1.0,1.0,1.0,0.029972090765683777,1,11
2016-01,GitLab,1,1,1,1,1,1,0.00012134449702705982,1,1
2016-01,Bitbucket,1.0625,1.0,0.24206145913796356,1.0,1.0,1.0,0.001941511952432957,1,2
2009-05,SourceForge,1.4,1,0.8,1.0,1.0,2.0,0.0030290791599353797,1,4
2009-05,GitHub,0,0,0,0,0,0,0,0,0
2009-05,GitLab,0,0,0,0,0,0,0,0,0
2009-05,Bitbucket,0,0,0,0,0,0,0,0,0
2013-02,SourceForge,1.1071428571428572,1.0,0.30929478706587094,1.0,1.0,1.0,0.0038324664659184233,1,2
2013-02,GitHub,1.5,1.0,2.6100766272276377,1.0,1.0,1.0,0.0043799616753353405,1,16
2013-02,GitLab,0,0,0,0,0,0,0,0,0
2013-02,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0008212428141253764,1,1
2012-10,SourceForge,1.1142857142857143,1.0,0.5221619109284876,1.0,1.0,1.0,0.008297771455666193,1,5
2012-10,GitHub,1.3548387096774193,1,1.0332656372933526,1.0,1.0,1.0,0.003674727358937885,1,6
2012-10,GitLab,0,0,0,0,0,0,0,0,0
2012-10,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0002370791844476055,1,1
2017-05,SourceForge,1.064516129032258,1.0,0.24567010018915833,1.0,1.0,1.0,0.005542147135067489,1,2
2017-05,GitHub,1.4800514800514801,1,1.1172802044540404,1.0,1.0,2.0,0.0694556181281845,1,15
2017-05,GitLab,1,1,0.0,1.0,1.0,1.0,0.0006257262894431036,1,1
2017-05,Bitbucket,1.0909090909090908,1,0.3784847271756605,1.0,1.0,1.0,0.0029498525073746312,1,3
2015-12,SourceForge,1.1458333333333333,1.0,0.5396597436245257,1.0,1.0,1.0,0.0051260145237078175,1,4
2015-12,GitHub,1.3990825688073394,1.0,1.0233059765401349,1.0,1.0,2.0,0.023280649295173005,1,10
2015-12,GitLab,0,0,0,0,0,0,0,0,0
2015-12,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.0011747116616830414,1,1
2019-04,SourceForge,1.1818181818181819,1.0,0.42315878920511946,1.0,1.0,1.0,0.004930524428507396,1,3
2019-04,GitHub,1.7046365197481397,1,2.2987506181032624,1.0,1.0,2.0,0.1305094875242791,1,66
2019-04,GitLab,1.1470588235294117,1.0,0.429250574097836,1.0,1.0,1.0,0.0025399671298371434,1,3
2019-04,Bitbucket,1.173913043478261,1.0,0.6360321234055563,1.0,1.0,1.0,0.003436426116838488,1,5
2010-07,SourceForge,1.2307692307692308,1.0,0.5756395979652218,1.0,1.0,1.0,0.004722979109900091,1,3
2010-07,GitHub,0,0,0,0,0,0,0,0,0
2010-07,GitLab,0,0,0,0,0,0,0,0,0
2010-07,Bitbucket,1,1,1,1,1,1,0.00018165304268846503,1,1
2007-04,SourceForge,1.375,1.0,0.6959705453537527,1.0,1.0,1.75,0.003999000249937516,1,3
2007-04,GitHub,0,0,0,0,0,0,0,0,0
2007-04,GitLab,0,0,0,0,0,0,0,0,0
2007-04,Bitbucket,0,0,0,0,0,0,0,0,0
2021-05,SourceForge,1.1111111111111112,1,0.36126370402352515,1.0,1.0,1.0,0.004143646408839779,1,3
2021-05,GitHub,1.8429693076374019,1.0,2.7626102088571116,1.0,1.0,2.0,0.18429360694554064,1,77
2021-05,GitLab,1.2142857142857142,1.0,0.8390957231764807,1.0,1.0,1.0,0.003683241252302026,1,7
2021-05,Bitbucket,1.1020408163265305,1,0.3027019790651291,1.0,1.0,1.0,0.0032228360957642726,1,2
2011-03,SourceForge,1.5384615384615385,1,1.6923076923076923,1.0,1.0,1.0,0.006213159152461367,1,10
2011-03,GitHub,1,1.0,0.0,1.0,1.0,1.0,0.0006372470925601402,1,1
2011-03,GitLab,0,0,0,0,0,0,0,0,0
2011-03,Bitbucket,0,0,0,0,0,0,0,0,0
2007-12,SourceForge,1.3636363636363635,1,0.6428243465332251,1.0,1.0,2.0,0.002497162315550511,1,3
2007-12,GitHub,0,0,0,0,0,0,0,0,0
2007-12,GitLab,0,0,0,0,0,0,0,0,0
2007-12,Bitbucket,0,0,0,0,0,0,0,0,0
2015-04,SourceForge,1.1666666666666667,1.0,0.41943524640393054,1.0,1.0,1.0,0.00646242221158449,1,3
2015-04,GitHub,1.3388888888888888,1.0,0.876634276264046,1.0,1.0,1.0,0.0215414073719483,1,6
2015-04,GitLab,0,0,0,0,0,0,0,0,0
2015-04,Bitbucket,1.25,1.0,0.4330127018922193,1.0,1.0,1.75,0.0019147917663954045,1,2
2010-11,SourceForge,1.1428571428571428,1,0.3499271061118826,1.0,1.0,1.0,0.005251312828207052,1,2
2010-11,GitHub,1,1,0.0,1.0,1.0,1.0,0.0007501875468867217,1,1
2010-11,GitLab,0,0,0,0,0,0,0,0,0
2010-11,Bitbucket,1,1,1,1,1,1,0.00015003750937734434,1,1
2019-12,SourceForge,1.25,1.0,0.5590169943749475,1.0,1.0,1.0,0.004739687476856995,1,4
2019-12,GitHub,1.7478411053540588,1,1.979101289405809,1.0,1.0,2.0,0.12863808042657188,1,35
2019-12,GitLab,1.4482758620689655,1,1.1622275549208771,1.0,1.0,1.0,0.0021476708879508257,1,6
2019-12,Bitbucket,1.46875,1.0,2.091416610219016,1.0,1.0,1.0,0.0023698437384284976,1,13
2020-01,SourceForge,1.1290322580645162,1.0,0.45733699608896217,1.0,1.0,1.0,0.005167097258104842,1,4
2020-01,GitHub,1.665558510638298,1.0,2.167944647950336,1.0,1.0,2.0,0.1253437786482207,1,54
2020-01,GitLab,1.173913043478261,1,0.4802330877037939,1.0,1.0,1.0,0.0019168264022001833,1,3
2020-01,Bitbucket,1.225,1.0,0.6118619125260208,1.0,1.0,1.0,0.0033336111342611883,1,4
2009-09,SourceForge,1.15,1.0,0.47696960070847283,1.0,1.0,1.0,0.003514320857494289,1,3
2009-09,GitHub,1,1,1,1,1,1,0.00017571604287471446,1,1
2009-09,GitLab,0,0,0,0,0,0,0,0,0
2009-09,Bitbucket,0,0,0,0,0,0,0,0,0
2017-09,SourceForge,1.1515151515151516,1.0,0.35855028988482524,1.0,1.0,1.0,0.006286911792722423,1,2
2017-09,GitHub,1.5507246376811594,1.0,2.873094740509562,1.0,1.0,1.0,0.0788721661268813,1,78
2017-09,GitLab,1,1,0.0,1.0,1.0,1.0,0.0008573061535530577,1,1
2017-09,Bitbucket,1.1714285714285715,1,0.5598833697790121,1.0,1.0,1.0,0.003333968374928558,1,4
2019-08,SourceForge,1.1206896551724137,1.0,0.3749752270850267,1.0,1.0,1.0,0.0048936888288896386,1,3
2019-08,GitHub,1.7897971727105102,1,2.9279517472063388,1.0,1.0,2.0,0.13727640904488694,1,92
2019-08,GitLab,1.1290322580645162,1,0.5531105870800725,1.0,1.0,1.0,0.0026155923050961865,1,4
2019-08,Bitbucket,1.096774193548387,1,0.29565004483586066,1.0,1.0,1.0,0.0026155923050961865,1,2
2021-09,SourceForge,1.03125,1.0,0.17399263633843817,1.0,1.0,1.0,0.004182459809175271,1,2
2021-09,GitHub,1.9043229497774952,1.0,2.7885996006879683,1.0,1.0,2.0,0.20559403999477194,1,107
2021-09,GitLab,1.2115384615384615,1.0,0.660318642822669,1.0,1.0,1.0,0.003398248594954908,1,4
2021-09,Bitbucket,1.1290322580645162,1,0.4205937035614612,1.0,1.0,1.0,0.002025878970069272,1,3
2007-08,SourceForge,1,1.0,0.0,1.0,1.0,1.0,0.002266032177656923,1,1
2007-08,GitHub,0,0,0,0,0,0,0,0,0
2007-08,GitLab,0,0,0,0,0,0,0,0,0
2007-08,Bitbucket,0,0,0,0,0,0,0,0,0
2015-08,SourceForge,1.22,1.0,0.5015974481593781,1.0,1.0,1.0,0.006271951831409934,1,3
2015-08,GitHub,1.5087719298245614,1,1.3084003047006372,1.0,1.0,2.0,0.021450075263421978,1,12
2015-08,GitLab,1.5,1.5,0.5,0.75,1.5,2.25,0.0002508780732563974,1,2
2015-08,Bitbucket,1.0588235294117647,1,0.23529411764705882,1.0,1.0,1.0,0.002132463622679378,1,2
